test_file,test_speaker,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,result,correct
/home/hanqing/VGGVOX_python/ultra_data/hanqing-hig/1.wav,1,7.4495964952348e-14,0.8890394568911043,0.5725548034003551,0.6002683878323014,0.6081754371921659,0.6974660473356666,0.4960627521075772,0.40997091284136944,0.5922337081801827,0.6183278745519036,0.6325134679323292,0.7714497977658403,0.7465634485145978,0.7486024533609743,0.609391228341363,0.5941301570729194,0.7767794082332837,0.7116401775835579,0.9528438483786772,0.8008330168226208,0.6387893939857889,0.6809539465296028,0.5940200227288912,0.746118628122568,0.6878120585996255,0.5703825612134719,1,1.0
/home/hanqing/VGGVOX_python/ultra_data/hanqing-hig/2.wav,1,0.40646257415483533,0.7259242989125566,0.5015291528164962,0.5047843785160621,0.4673636440289328,0.5337156457763479,0.6380026919720208,0.5921760100499465,0.785149385142611,0.7047935794740589,0.7429596455957641,0.8709400824667588,0.8050690619298901,0.8981878751316453,0.7600732648873079,0.8014382252525346,0.8002255357260728,0.9506508713275704,1.0528336039426331,0.8087335608010271,0.7744315911261281,0.5203258899793106,0.5496425566271241,0.5645096085588999,0.6115064396213246,0.7710349883409188,1,1.0
/home/hanqing/VGGVOX_python/ultra_data/hanqing-hig/3.wav,1,0.5697919741376314,0.7145426813455726,0.46267699214969704,0.6074229109071694,0.6081093953880075,0.5883017768123298,0.946702518037853,0.8793365381919058,0.9145972454914423,0.9688687755128561,0.9642805953914184,1.1585509586401714,1.0860359503504373,1.0877860730302074,1.0873925971914695,1.1849527007812835,0.7629194031201676,1.0350615981600053,1.0319374619925379,0.6946694270744336,0.8924064989460091,0.4225690150136636,0.8356139848985118,0.8438937064759714,0.6801782934671097,0.8539698515052793,5,0.0
/home/hanqing/VGGVOX_python/ultra_data/hanqing-hig/4.wav,1,0.4513126819638561,0.8870616290390316,0.6982308647574652,0.6569898329647522,0.6715130662219055,0.6581733360070277,0.6533933047759,0.4702792947936122,0.5856346064541829,0.4835575860392234,0.734907027902555,0.9870218071354019,1.1089372893421492,1.0664491286029547,0.932053573838365,0.802871938401952,0.9892795893986895,1.1090895129740073,1.1615747427266827,1.0104276087316542,0.9855074248721505,0.742862292164409,0.7328468062457174,0.8103357031791044,0.8716875156424213,0.8967058875851447,1,1.0
/home/hanqing/VGGVOX_python/ultra_data/hanqing-hig/5.wav,1,0.4116788214075484,0.868906657377305,0.7321830233238237,0.74313071417157,0.6003888093459824,0.6864832262429756,0.6817419425964831,0.557751323254299,0.7147560117600457,0.6577245858801302,0.7315339707732383,0.8328371973699968,0.9087259978427631,0.7383312248484969,0.6590506277308439,0.5574392925253417,0.9612357951039835,1.1574123569225576,1.0971590464537453,1.0022664699890753,0.8952403991595723,0.7803837277635088,0.7398702827923591,0.8301608650517187,0.9196728193540253,0.9956517232542202,1,1.0
/home/hanqing/VGGVOX_python/ultra_data/hanqing-hig/6.wav,1,0.4472913819802955,0.578551359581629,0.41786152426571255,0.5028358446405491,0.44985387737280347,0.4110263998220327,0.9828441489080351,0.896956788537089,1.0765291466221016,1.0134802265994394,1.0797281158141243,1.159104198031447,1.1143531692036859,1.0196839032558884,1.0429204237369916,1.0087489198022617,0.7074804065299761,1.0096080958737164,1.0377580283397423,0.6690843955785348,0.7352075678716742,0.5093141006623295,0.865170629613419,0.7811161881339864,0.7618947933013165,1.0076301047308496,1,1.0
/home/hanqing/VGGVOX_python/wav/id10001/Y8hIVOBuels/00003.wav,1,0.6292740349496986,0.21522904274352794,0.10830290670806786,0.17722989302862924,0.09760043655839423,0.12358042501010913,1.0085513918426552,0.8935239103723827,1.1446846671126407,0.8593137129660497,1.0299400855791203,0.9300070170442168,0.8853350185092597,0.9533675575194982,0.9763553463949827,0.9118933535731965,0.4314528217124932,0.5677863423757363,0.685385375515652,0.514150677356195,0.36018922190666425,0.19189231077131697,0.48379488822106,0.2882650976251836,0.25260047850689626,0.6583632805344497,1,1.0
/home/hanqing/VGGVOX_python/wav/id10001/Y8hIVOBuels/00006.wav,1,0.758286170308226,0.1386388176011082,0.13325620392918902,0.15181643455684868,0.15748797521222413,0.2095236246991441,0.9063848764104231,0.9349265526330223,1.0467377543565133,0.922585787798989,1.0335257458536695,0.7875753094251421,0.6892502781934773,0.8180599470899512,0.8693264878003661,0.8745394294311337,0.3380171453053291,0.5104090143191627,0.45447545411180945,0.3025444274408079,0.3533959153632549,0.33193936909046906,0.5943003863528914,0.6158984263333558,0.3381024303547555,0.729546505493909,1,1.0
/home/hanqing/VGGVOX_python/wav/id10001/Y8hIVOBuels/00008.wav,1,0.7285402080453611,0.19363276966240517,0.2770128673179477,0.21541033939950027,0.2730755496538281,0.21258682060698786,1.069577731171072,1.0512576462825085,1.1066118990699971,0.9491482570374817,1.2500804012297304,1.0219072465224646,0.9644807433714402,1.0363816919229534,1.0018568515732962,1.0645474782248345,0.5564977834680407,0.7064632017468174,0.6943523906134235,0.5397373713060768,0.6047530841294995,0.5285180039110502,0.8115855161728331,0.7034001105616816,0.5464734072651387,0.888160009543013,1,1.0
